2021-05-02 19:27:44,982 | root | INFO |  ------------------------ Starting new upload ------------------------ 
2021-05-10 18:04:14,528 | root | INFO | Running in regular '-path' mode, starting upload now
2021-05-10 18:04:14,531 | root | INFO | deleted the contents of the folder: /home/madskillz/xpbot/temp_upload/
2021-05-10 18:04:14,535 | root | INFO | deleted the contents of the folder: /home/madskillz/xpbot/images/screenshots/
2021-05-10 18:04:14,535 | root | INFO | uploading the following file: /home/madskillz/TROUT.1080p/Technoland.Musicland.2021.AMZN.WEB-DL.1080p.DDP.2.0.H.264-TROUT.mkv
2021-05-10 18:04:15,398 | root | INFO | Used regex to identify the video_codec: H.264
2021-05-10 18:04:15,432 | root | INFO | Used (pymediainfo + audio_codec_dict) to identify the audio codec: DDP
2021-05-10 18:04:15,469 | root | INFO | Generating mediainfo.txt
2021-05-10 18:04:15,469 | root | INFO | Using the following path in mediainfo.txt: Technoland.Musicland.2021.AMZN.WEB-DL.1080p.DDP.2.0.H.264-TROUT.mkv
2021-05-10 18:04:15,500 | root | INFO | Saving mediainfo to: /home/madskillz/xpbot/temp_upload/mediainfo.txt
2021-05-10 18:04:15,525 | root | INFO | Used Regex to extract the WEB Source: AMZN
2021-05-10 18:04:15,527 | root | INFO | No custom 'edition' found for this torrent
2021-05-10 18:04:15,527 | root | INFO | We are missing both the 'TMDB' & 'IMDB' ID, trying to identify it via title & year
2021-05-10 18:04:16,021 | root | INFO | GET Request: https://api.themoviedb.org/3/search/movie?api_key=2f426445f1e6100085f45800bfa7dccf&query=Technoland Musicland&page=1&include_adult=false&year=2021
2021-05-10 18:04:16,022 | root | CRITICAL | No results found on TMDB using the title 'Technoland Musicland' and the year '2021'
2021-05-10 18:06:13,797 | root | INFO |  ------------------------ Starting new upload ------------------------ 
2021-05-10 18:06:15,432 | root | INFO | Running in regular '-path' mode, starting upload now
2021-05-10 18:06:15,434 | root | INFO | deleted the contents of the folder: /home/madskillz/xpbot/temp_upload/
2021-05-10 18:06:15,434 | root | INFO | deleted the contents of the folder: /home/madskillz/xpbot/images/screenshots/
2021-05-10 18:06:15,435 | root | INFO | uploading the following file: /home/madskillz/TROUT.1080p/Technoland.Musicland.2021.AMZN.WEB-DL.1080p.DDP.2.0.H.264-TROUT.mkv
2021-05-10 18:06:16,281 | root | INFO | Used regex to identify the video_codec: H.264
2021-05-10 18:06:16,318 | root | INFO | Used (pymediainfo + audio_codec_dict) to identify the audio codec: DDP
2021-05-10 18:06:16,353 | root | INFO | Generating mediainfo.txt
2021-05-10 18:06:16,353 | root | INFO | Using the following path in mediainfo.txt: Technoland.Musicland.2021.AMZN.WEB-DL.1080p.DDP.2.0.H.264-TROUT.mkv
2021-05-10 18:06:16,385 | root | INFO | Saving mediainfo to: /home/madskillz/xpbot/temp_upload/mediainfo.txt
2021-05-10 18:06:16,403 | root | INFO | Used Regex to extract the WEB Source: AMZN
2021-05-10 18:06:16,404 | root | INFO | No custom 'edition' found for this torrent
2021-05-10 18:06:16,404 | root | INFO | We are missing 'tmdb' starting TMDB API request now
2021-05-10 18:06:16,860 | root | INFO | GET Request: {'movie_results': [{'id': 109301, 'video': False, 'vote_count': 30, 'vote_average': 6.4, 'title': 'Music Land', 'release_date': '1935-10-05', 'original_language': 'en', 'original_title': 'Music Land', 'genre_ids': [16], 'backdrop_path': '/FsZaBT3C5wI3vv4rjugY6ga2OK.jpg', 'adult': False, 'overview': 'Musical instruments are the stars of a romantic fable set in the Land of Symphony and the Isle of Jazz, two islands separated by the Sea of Discord. The violin princess and the saxophone prince fall in love, but must meet secretly in order to avoid the wrath of their parents, the Symphony queen and the Jazz king. The queen finds the boy saxophone on her island, attempting to woo her daughter. She has him locked in the metronome, but the young lover manages to send a note - in fact, several musical notes on sheet music - that conveys the message that he has been imprisoned. The Isle of Jazz declares war by blasting musical notes across the sea. The only thing that can bring peace and harmony to the Sea of Discord is love.', 'poster_path': '/ygmrU2F2JwUtjpn6EBOrRq0pKCD.jpg', 'popularity': 3.421}], 'person_results': [], 'tv_results': [], 'tv_episode_results': [], 'tv_season_results': []}
2021-05-10 18:06:17,252 | root | INFO | GET Request: https://api.themoviedb.org/3/movie/109301?api_key=2f426445f1e6100085f45800bfa7dccf
2021-05-10 18:06:17,618 | root | INFO | Using the title we got from TMDB: Music Land
2021-05-10 18:06:17,657 | root | INFO | Using /home/madskillz/TROUT.1080p/Technoland.Musicland.2021.AMZN.WEB-DL.1080p.DDP.2.0.H.264-TROUT.mkv to generate screenshots
2021-05-10 18:06:18,244 | root | INFO | Taking a screenshot at 00:06:11
2021-05-10 18:06:18,567 | root | INFO | Taking a screenshot at 00:12:23
2021-05-10 18:06:18,948 | root | INFO | Taking a screenshot at 00:18:35
2021-05-10 18:06:19,267 | root | INFO | Taking a screenshot at 00:24:47
2021-05-10 18:06:19,601 | root | INFO | Taking a screenshot at 00:30:59
2021-05-10 18:06:19,934 | root | INFO | Taking a screenshot at 00:37:11
2021-05-10 18:06:28,632 | root | INFO | All 6 images have been upload to freeimage
2021-05-10 18:06:28,632 | root | INFO | We've uploaded 6 to freeimage
2021-05-10 18:06:28,638 | root | INFO | Now starting tracker specific tasks
2021-05-10 18:06:28,639 | root | INFO | Trying to upload to: BHD
2021-05-10 18:06:29,562 | root | INFO | Creating the .torrent file now
2021-05-10 18:06:29,563 | root | INFO | announce url: https://beyond-hd.me/announce/
2021-05-10 18:06:29,563 | root | INFO | Existing .torrent file does not exist so we need to generate a new one
2021-05-10 18:06:29,932 | root | INFO | Trying to write into [BHD]Music Land 1935 AMZN WEB-DL 1080p DDP 2.0 H.264-TROUT.torrent
2021-05-10 18:06:29,933 | root | INFO | Successfully created the following file: /home/madskillz/xpbot/temp_upload/BHD-Music Land 1935 AMZN WEB-DL 1080p DDP 2.0 H.264-TROUT.torrent
2021-05-10 18:06:29,933 | root | INFO | Upload live status: Draft (Hidden)
2021-05-10 18:06:29,933 | root | INFO | Uploading anonymously
2021-05-10 18:06:29,933 | root | INFO | Attempting to upload to: BHD
2021-05-10 18:08:11,333 | root | INFO | Payload for BHD is {'name': 'Music Land 1935 AMZN WEB-DL 1080p DDP 2.0 H.264-TROUT', 'description': '[center][quote][size=16][color=#3774F6][b]Music Land 1935 AMZN WEB-DL 1080p DDP 2.0 H.264-TROUT[/b][/color][/size][/quote][br][/br][size=20][b]-SCREENSHOTS-[/b][/size][br][/br][br][/br][url=https://freeimage.host/i/BAfmga][img=300x300]https://iili.io/BAfmga.md.png[/img][/url] [url=https://freeimage.host/i/BAfydJ][img=300x300]https://iili.io/BAfydJ.md.png[/img][/url] [url=https://freeimage.host/i/BAq95v][img=300x300]https://iili.io/BAq95v.md.png[/img][/url] [url=https://freeimage.host/i/BAqHeR][img=300x300]https://iili.io/BAqHeR.md.png[/img][/url] [url=https://freeimage.host/i/BAqJbp][img=300x300]https://iili.io/BAqJbp.md.png[/img][/url] [url=https://freeimage.host/i/BAq2zN][img=300x300]https://iili.io/BAq2zN.md.png[/img][/url] [br][/br][br][/br][quote][size=16]With a name like [color=#3774F6][b]TROUT[/b][/color], it has to be good[/size][/quote][br][/br][img]https://beyondhd.co/images/2021/05/02/6d61ce3c20451cdc3267f9879b9485e1.png[/img][/center]', 'live': '0', 'anon': '1', 'category_id': '1', 'type': '1080p', 'source': 'WEB', 'imdb_id': '0026748', 'tmdb_id': '109301', 'tags': 'WEBDL'}
2021-05-10 18:08:11,334 | root | INFO | Files for BHD is [('file', <_io.BufferedReader name='/home/madskillz/xpbot/temp_upload/BHD-Music Land 1935 AMZN WEB-DL 1080p DDP 2.0 H.264-TROUT.torrent'>), ('mediainfo', <_io.BufferedReader name='/home/madskillz/xpbot/temp_upload/mediainfo.txt'>)]
2021-05-10 18:08:13,096 | root | INFO | POST Request: https://beyond-hd.me/api/upload/ea9b32385ca9869a839466b2aa9cdc9d
2021-05-10 18:08:13,096 | root | INFO | Response code: 200
2021-05-10 18:08:13,096 | root | INFO | upload response for BHD: b'{"status_code":1,"status_message":"Draft has been successfully saved.","success":true}'
2021-05-10 18:08:13,096 | root | INFO | Upload to BHD was a success!
2021-05-10 18:08:13,158 | root | INFO | Total runtime is 119.3597 seconds
2021-05-10 18:08:33,252 | root | INFO |  ------------------------ Starting new upload ------------------------ 
2021-05-10 18:08:33,848 | root | INFO | Running in regular '-path' mode, starting upload now
2021-05-10 18:08:33,851 | root | INFO | deleted the contents of the folder: /home/madskillz/xpbot/temp_upload/
2021-05-10 18:08:33,854 | root | INFO | deleted the contents of the folder: /home/madskillz/xpbot/images/screenshots/
2021-05-10 18:08:33,854 | root | INFO | uploading the following file: /home/madskillz/TROUT.720p/Technoland.Musicland.2021.AMZN.WEB-DL.720p.DDP.2.0.H.264-TROUT.mkv
2021-05-10 18:08:34,651 | root | INFO | Used regex to identify the video_codec: H.264
2021-05-10 18:08:34,685 | root | INFO | Used (pymediainfo + audio_codec_dict) to identify the audio codec: DDP
2021-05-10 18:08:34,712 | root | INFO | Generating mediainfo.txt
2021-05-10 18:08:34,712 | root | INFO | Using the following path in mediainfo.txt: Technoland.Musicland.2021.AMZN.WEB-DL.720p.DDP.2.0.H.264-TROUT.mkv
2021-05-10 18:08:34,741 | root | INFO | Saving mediainfo to: /home/madskillz/xpbot/temp_upload/mediainfo.txt
2021-05-10 18:08:34,766 | root | INFO | Used Regex to extract the WEB Source: AMZN
2021-05-10 18:08:34,768 | root | INFO | No custom 'edition' found for this torrent
2021-05-10 18:08:34,768 | root | INFO | We are missing 'tmdb' starting TMDB API request now
2021-05-10 18:08:35,184 | root | INFO | GET Request: {'movie_results': [{'id': 109301, 'video': False, 'vote_count': 30, 'vote_average': 6.4, 'title': 'Music Land', 'release_date': '1935-10-05', 'original_language': 'en', 'original_title': 'Music Land', 'genre_ids': [16], 'backdrop_path': '/FsZaBT3C5wI3vv4rjugY6ga2OK.jpg', 'adult': False, 'overview': 'Musical instruments are the stars of a romantic fable set in the Land of Symphony and the Isle of Jazz, two islands separated by the Sea of Discord. The violin princess and the saxophone prince fall in love, but must meet secretly in order to avoid the wrath of their parents, the Symphony queen and the Jazz king. The queen finds the boy saxophone on her island, attempting to woo her daughter. She has him locked in the metronome, but the young lover manages to send a note - in fact, several musical notes on sheet music - that conveys the message that he has been imprisoned. The Isle of Jazz declares war by blasting musical notes across the sea. The only thing that can bring peace and harmony to the Sea of Discord is love.', 'poster_path': '/ygmrU2F2JwUtjpn6EBOrRq0pKCD.jpg', 'popularity': 3.421}], 'person_results': [], 'tv_results': [], 'tv_episode_results': [], 'tv_season_results': []}
2021-05-10 18:08:35,554 | root | INFO | GET Request: https://api.themoviedb.org/3/movie/109301?api_key=2f426445f1e6100085f45800bfa7dccf
2021-05-10 18:08:35,920 | root | INFO | Using the title we got from TMDB: Music Land
2021-05-10 18:08:35,954 | root | INFO | Using /home/madskillz/TROUT.720p/Technoland.Musicland.2021.AMZN.WEB-DL.720p.DDP.2.0.H.264-TROUT.mkv to generate screenshots
2021-05-10 18:08:36,220 | root | INFO | Taking a screenshot at 00:06:11
2021-05-10 18:08:36,434 | root | INFO | Taking a screenshot at 00:12:23
2021-05-10 18:08:36,698 | root | INFO | Taking a screenshot at 00:18:35
2021-05-10 18:08:36,915 | root | INFO | Taking a screenshot at 00:24:47
2021-05-10 18:08:37,136 | root | INFO | Taking a screenshot at 00:30:59
2021-05-10 18:08:37,360 | root | INFO | Taking a screenshot at 00:37:11
2021-05-10 18:08:43,983 | root | INFO | All 6 images have been upload to freeimage
2021-05-10 18:08:43,983 | root | INFO | We've uploaded 6 to freeimage
2021-05-10 18:08:43,989 | root | INFO | Now starting tracker specific tasks
2021-05-10 18:08:43,990 | root | INFO | Trying to upload to: BHD
2021-05-10 18:08:44,803 | root | INFO | Creating the .torrent file now
2021-05-10 18:08:44,803 | root | INFO | announce url: https://beyond-hd.me/announce/
2021-05-10 18:08:44,804 | root | INFO | Existing .torrent file does not exist so we need to generate a new one
2021-05-10 18:08:45,021 | root | INFO | Trying to write into [BHD]Music Land 1935 AMZN WEB-DL 720p DDP 2.0 H.264-TROUT.torrent
2021-05-10 18:08:45,022 | root | INFO | Successfully created the following file: /home/madskillz/xpbot/temp_upload/BHD-Music Land 1935 AMZN WEB-DL 720p DDP 2.0 H.264-TROUT.torrent
2021-05-10 18:08:45,022 | root | INFO | Upload live status: Draft (Hidden)
2021-05-10 18:08:45,022 | root | INFO | Uploading anonymously
2021-05-10 18:08:45,022 | root | INFO | Attempting to upload to: BHD
2021-05-10 18:08:47,496 | root | INFO | Payload for BHD is {'name': 'Music Land 1935 AMZN WEB-DL 720p DDP 2.0 H.264-TROUT', 'description': '[center][quote][size=16][color=#3774F6][b]Music Land 1935 AMZN WEB-DL 720p DDP 2.0 H.264-TROUT[/b][/color][/size][/quote][br][/br][size=20][b]-SCREENSHOTS-[/b][/size][br][/br][br][/br][url=https://freeimage.host/i/BAqo7f][img=300x300]https://iili.io/BAqo7f.md.png[/img][/url] [url=https://freeimage.host/i/BAqzml][img=300x300]https://iili.io/BAqzml.md.png[/img][/url] [url=https://freeimage.host/i/BAqTI2][img=300x300]https://iili.io/BAqTI2.md.png[/img][/url] [url=https://freeimage.host/i/BAquXS][img=300x300]https://iili.io/BAquXS.md.png[/img][/url] [url=https://freeimage.host/i/BAqAL7][img=300x300]https://iili.io/BAqAL7.md.png[/img][/url] [url=https://freeimage.host/i/BAq5B9][img=300x300]https://iili.io/BAq5B9.md.png[/img][/url] [br][/br][br][/br][quote][size=16]With a name like [color=#3774F6][b]TROUT[/b][/color], it has to be good[/size][/quote][br][/br][img]https://beyondhd.co/images/2021/05/02/6d61ce3c20451cdc3267f9879b9485e1.png[/img][/center]', 'live': '0', 'anon': '1', 'category_id': '1', 'type': '720p', 'source': 'WEB', 'imdb_id': '0026748', 'tmdb_id': '109301', 'tags': 'WEBDL', 'sd': 1}
2021-05-10 18:08:47,496 | root | INFO | Files for BHD is [('file', <_io.BufferedReader name='/home/madskillz/xpbot/temp_upload/BHD-Music Land 1935 AMZN WEB-DL 720p DDP 2.0 H.264-TROUT.torrent'>), ('mediainfo', <_io.BufferedReader name='/home/madskillz/xpbot/temp_upload/mediainfo.txt'>)]
2021-05-10 18:08:48,372 | root | INFO | POST Request: https://beyond-hd.me/api/upload/ea9b32385ca9869a839466b2aa9cdc9d
2021-05-10 18:08:48,373 | root | INFO | Response code: 200
2021-05-10 18:08:48,373 | root | INFO | upload response for BHD: b'{"status_code":1,"status_message":"Draft has been successfully saved.","success":true}'
2021-05-10 18:08:48,373 | root | INFO | Upload to BHD was a success!
2021-05-10 18:08:48,437 | root | INFO | Total runtime is 15.1842 seconds
2021-05-10 18:39:36,296 | root | INFO |  ------------------------ Starting new upload ------------------------ 
2021-05-10 18:39:37,237 | root | INFO | Running in regular '-path' mode, starting upload now
2021-05-10 18:39:37,239 | root | INFO | deleted the contents of the folder: /home/madskillz/xpbot/temp_upload/
2021-05-10 18:39:37,242 | root | INFO | deleted the contents of the folder: /home/madskillz/xpbot/images/screenshots/
2021-05-10 18:39:37,242 | root | INFO | uploading the following file: /home/madskillz/TROUT.720p/Cut.the.Rope-Om.Nom.Stories-Cooking.and.Shopping.2021.AMZN-WEB-DL.720p.DDP.2.0.H.264-TROUT.mkv
2021-05-10 18:39:38,050 | root | INFO | Used regex to identify the video_codec: H.264
2021-05-10 18:39:38,078 | root | INFO | Used (pymediainfo + audio_codec_dict) to identify the audio codec: DDP
2021-05-10 18:39:38,105 | root | INFO | Generating mediainfo.txt
2021-05-10 18:39:38,106 | root | INFO | Using the following path in mediainfo.txt: Cut.the.Rope-Om.Nom.Stories-Cooking.and.Shopping.2021.AMZN-WEB-DL.720p.DDP.2.0.H.264-TROUT.mkv
2021-05-10 18:39:38,132 | root | INFO | Saving mediainfo to: /home/madskillz/xpbot/temp_upload/mediainfo.txt
2021-05-10 18:39:38,157 | root | INFO | Used Regex to extract the WEB Source: AMZN
2021-05-10 18:39:38,159 | root | INFO | No custom 'edition' found for this torrent
2021-05-10 18:39:38,159 | root | INFO | We are missing 'tmdb' starting TMDB API request now
2021-05-10 18:39:38,618 | root | INFO | GET Request: {'movie_results': [], 'person_results': [], 'tv_results': [], 'tv_episode_results': [], 'tv_season_results': []}
2021-05-10 18:39:39,013 | root | INFO | GET Request: https://api.themoviedb.org/3/movie/None?api_key=2f426445f1e6100085f45800bfa7dccf
2021-05-10 18:39:39,060 | root | INFO | Using /home/madskillz/TROUT.720p/Cut.the.Rope-Om.Nom.Stories-Cooking.and.Shopping.2021.AMZN-WEB-DL.720p.DDP.2.0.H.264-TROUT.mkv to generate screenshots
2021-05-10 18:39:39,483 | root | INFO | Taking a screenshot at 00:06:17
2021-05-10 18:39:39,741 | root | INFO | Taking a screenshot at 00:12:34
2021-05-10 18:39:39,966 | root | INFO | Taking a screenshot at 00:18:51
2021-05-10 18:39:40,254 | root | INFO | Taking a screenshot at 00:25:09
2021-05-10 18:39:40,664 | root | INFO | Taking a screenshot at 00:31:26
2021-05-10 18:39:40,912 | root | INFO | Taking a screenshot at 00:37:43
2021-05-10 18:39:47,581 | root | INFO | All 6 images have been upload to freeimage
2021-05-10 18:39:47,581 | root | INFO | We've uploaded 6 to freeimage
2021-05-10 18:39:47,588 | root | INFO | Now starting tracker specific tasks
2021-05-10 18:39:47,588 | root | INFO | Trying to upload to: BHD
2021-05-10 18:39:48,395 | root | INFO | Creating the .torrent file now
2021-05-10 18:39:48,395 | root | INFO | announce url: https://beyond-hd.me/announce/
2021-05-10 18:39:48,395 | root | INFO | Existing .torrent file does not exist so we need to generate a new one
2021-05-10 18:39:48,689 | root | INFO | Trying to write into [BHD]Cut the Rope-Om Nom Stories-Cooking and Shopping 2021 AMZN WEB-DL 720p DDP 2.0 H.264-TROUT.torrent
2021-05-10 18:39:48,689 | root | INFO | Successfully created the following file: /home/madskillz/xpbot/temp_upload/BHD-Cut the Rope-Om Nom Stories-Cooking and Shopping 2021 AMZN WEB-DL 720p DDP 2.0 H.264-TROUT.torrent
